DepartamentoCodigo,Departamento,MunicipioCodigo,Municipio,AÒo,IRCA,Nivel de riesgo,IRCAurbano,Nivel de riesgo urbano,IRCArural,Nivel de riesgo rural
5,Antioquia,5045,Apartad√≥,"2,014",1.7,Sin riesgo,1.4,Sin riesgo,2.3,Sin riesgo
5,Antioquia,5051,Arboletes,"2,014",5.2,Riesgo bajo,5.2,Riesgo bajo,ND,ND
5,Antioquia,5055,Argelia,"2,014",87.9,Inviable sanitariamente,87.9,Inviable sanitariamente,ND,ND
5,Antioquia,5059,Armenia,"2,014",0,Sin riesgo,0,Sin riesgo,ND,ND
5,Antioquia,5079,Barbosa,"2,014",2.1,Sin riesgo,2.1,Sin riesgo,ND,ND
5,Antioquia,5086,Belmira,"2,014",4.8,Sin riesgo,4.8,Sin riesgo,ND,ND
5,Antioquia,5088,Bello,"2,014",2.8,Sin riesgo,2.8,Sin riesgo,ND,ND
5,Antioquia,5091,Betania,"2,014",3.7,Sin riesgo,3.7,Sin riesgo,ND,ND
5,Antioquia,5093,Betulia,"2,014",3.9,Sin riesgo,3.9,Sin riesgo,ND,ND
5,Antioquia,5101,Ciudad Bol√≠var,"2,014",6.1,Riesgo bajo,7.4,Riesgo bajo,ND,ND
5,Antioquia,5107,Brice√±o,"2,014",5.1,Riesgo bajo,5.1,Riesgo bajo,ND,ND
5,Antioquia,5113,Buritic√°,"2,014",0,Sin riesgo,0,Sin riesgo,ND,ND
5,Antioquia,5120,C√°ceres,"2,014",3.1,Sin riesgo,2.1,Sin riesgo,5.1,Riesgo bajo
5,Antioquia,5125,Caicedo,"2,014",1.3,Sin riesgo,1.3,Sin riesgo,ND,ND
5,Antioquia,5129,Caldas,"2,014",1,Sin riesgo,0.8,Sin riesgo,3.4,Sin riesgo
5,Antioquia,5134,Campamento,"2,014",6.5,Riesgo bajo,6.5,Riesgo bajo,ND,ND
5,Antioquia,5138,Ca√±asgordas,"2,014",0,Sin riesgo,0,Sin riesgo,ND,ND
5,Antioquia,5142,Caracol√≠,"2,014",1.4,Sin riesgo,1.4,Sin riesgo,ND,ND
5,Antioquia,5145,Caramanta,"2,014",0.1,Sin riesgo,0.1,Sin riesgo,ND,ND
5,Antioquia,5147,Carepa,"2,014",1.2,Sin riesgo,1.2,Sin riesgo,ND,ND
5,Antioquia,5148,El Carmen de Viboral,"2,014",0.8,Sin riesgo,0.8,Sin riesgo,ND,ND
5,Antioquia,5150,Carolina,"2,014",5.9,Riesgo bajo,6.5,Riesgo bajo,19.4,Riesgo medio
5,Antioquia,5154,Caucasia,"2,014",4.3,Sin riesgo,4.3,Sin riesgo,ND,ND
5,Antioquia,5172,Chigorod√≥,"2,014",0.1,Sin riesgo,0.1,Sin riesgo,ND,ND
5,Antioquia,5190,Cisneros,"2,014",92.1,Inviable sanitariamente,92.1,Inviable sanitariamente,ND,ND
5,Antioquia,5197,Cocorn√°,"2,014",6.1,Riesgo bajo,6.1,Riesgo bajo,ND,ND
5,Antioquia,5206,Concepci√≥n,"2,014",0,Sin riesgo,0,Sin riesgo,ND,ND
5,Antioquia,5209,Concordia,"2,014",2.1,Sin riesgo,2.1,Sin riesgo,ND,ND
5,Antioquia,5212,Copacabana,"2,014",0.1,Sin riesgo,0.1,Sin riesgo,0,Sin riesgo
5,Antioquia,5234,Dabeiba,"2,014",3.7,Sin riesgo,3.7,Sin riesgo,ND,ND
5,Antioquia,5237,Donmat√≠as,"2,014",6.5,Riesgo bajo,6.5,Riesgo bajo,ND,ND
5,Antioquia,5240,Eb√©jico,"2,014",0,Sin riesgo,0,Sin riesgo,ND,ND
5,Antioquia,5250,El Bagre,"2,014",7.4,Riesgo bajo,5.5,Riesgo bajo,15.8,Riesgo medio
5,Antioquia,5264,Entrerr√≠os,"2,014",3.1,Sin riesgo,3.1,Sin riesgo,ND,ND
5,Antioquia,5266,Envigado,"2,014",0,Sin riesgo,0,Sin riesgo,ND,ND
5,Antioquia,5282,Fredonia,"2,014",0,Sin riesgo,0,Sin riesgo,ND,ND
5,Antioquia,5284,Frontino,"2,014",0.6,Sin riesgo,0.6,Sin riesgo,ND,ND
5,Antioquia,5306,Giraldo,"2,014",1,Sin riesgo,1,Sin riesgo,ND,ND
5,Antioquia,5308,Girardota,"2,014",2.1,Sin riesgo,0.1,Sin riesgo,25,Riesgo medio
5,Antioquia,5310,G√≥mez Plata,"2,014",0.2,Sin riesgo,0.2,Sin riesgo,ND,ND
5,Antioquia,5313,Granada,"2,014",2.6,Sin riesgo,2.6,Sin riesgo,ND,ND
5,Antioquia,5315,Guadalupe,"2,014",3.1,Sin riesgo,3.1,Sin riesgo,ND,ND
5,Antioquia,5318,Guarne,"2,014",1.4,Sin riesgo,1.4,Sin riesgo,ND,ND
5,Antioquia,5321,Guatap√©,"2,014",1.2,Sin riesgo,1.2,Sin riesgo,ND,ND
5,Antioquia,5347,Heliconia,"2,014",2.8,Sin riesgo,2.8,Sin riesgo,ND,ND
5,Antioquia,5353,Hispania,"2,014",0,Sin riesgo,0,Sin riesgo,ND,ND
5,Antioquia,5360,Itag√º√≠,"2,014",2.1,Sin riesgo,2.1,Sin riesgo,1.6,Sin riesgo
5,Antioquia,5361,Ituango,"2,014",14.2,Riesgo medio,14.2,Riesgo medio,ND,ND
5,Antioquia,5364,Jard√≠n,"2,014",0,Sin riesgo,0,Sin riesgo,ND,ND
5,Antioquia,5368,Jeric√≥,"2,014",0.9,Sin riesgo,0.9,Sin riesgo,ND,ND
5,Antioquia,5376,La Ceja,"2,014",0.9,Sin riesgo,0.9,Sin riesgo,0,Sin riesgo
5,Antioquia,5380,La Estrella,"2,014",1.5,Sin riesgo,1.5,Sin riesgo,0,Sin riesgo
5,Antioquia,5390,La Pintada,"2,014",17.5,Riesgo medio,19.2,Riesgo medio,0,Sin riesgo
5,Antioquia,5400,La Uni√≥n,"2,014",1.4,Sin riesgo,0,Sin riesgo,ND,ND
5,Antioquia,5411,Liborina,"2,014",0,Sin riesgo,0,Sin riesgo,ND,ND
5,Antioquia,5425,Maceo,"2,014",3.1,Sin riesgo,3.1,Sin riesgo,ND,ND
5,Antioquia,5440,Marinilla,"2,014",0.1,Sin riesgo,0.1,Sin riesgo,ND,ND
5,Antioquia,5467,Montebello,"2,014",1.7,Sin riesgo,1.7,Sin riesgo,ND,ND
5,Antioquia,5480,Mutat√°,"2,014",0.5,Sin riesgo,0.5,Sin riesgo,ND,ND
5,Antioquia,5483,NariÒo,"2,014",65.2,Riesgo alto,65.2,Riesgo alto,ND,ND
5,Antioquia,5490,Necocl√≠,"2,014",1.7,Sin riesgo,1.7,Sin riesgo,ND,ND
5,Antioquia,5495,Nech√≠,"2,014",1.9,Sin riesgo,1.9,Sin riesgo,ND,ND
5,Antioquia,5501,Olaya,"2,014",5.1,Riesgo bajo,8.4,Riesgo bajo,3,Sin riesgo
5,Antioquia,5541,Pe√±ol,"2,014",3.8,Sin riesgo,3.8,Sin riesgo,ND,ND
5,Antioquia,5543,Peque,"2,014",6.7,Riesgo bajo,6.7,Riesgo bajo,ND,ND
5,Antioquia,5576,Pueblorrico,"2,014",2.1,Sin riesgo,2.1,Sin riesgo,ND,ND
5,Antioquia,5579,Puerto Berr√≠o,"2,014",3.8,Sin riesgo,3.4,Sin riesgo,8.2,Riesgo bajo
5,Antioquia,5585,Puerto Nare,"2,014",6.6,Riesgo bajo,9.3,Riesgo bajo,5.2,Riesgo bajo
5,Antioquia,5591,Puerto Triunfo,"2,014",8.7,Riesgo bajo,6.8,Riesgo bajo,13.3,Riesgo bajo
5,Antioquia,5604,Remedios,"2,014",11.4,Riesgo bajo,11.4,Riesgo bajo,ND,ND
5,Antioquia,5607,Retiro,"2,014",0.8,Sin riesgo,0.8,Sin riesgo,ND,ND
5,Antioquia,5615,Rionegro,"2,014",1.3,Sin riesgo,1.7,Sin riesgo,0,Sin riesgo
5,Antioquia,5628,Sabanalarga,"2,014",0,Sin riesgo,0,Sin riesgo,ND,ND
5,Antioquia,5631,Sabaneta,"2,014",2.4,Sin riesgo,2.4,Sin riesgo,ND,ND
5,Antioquia,5642,Salgar,"2,014",3.3,Sin riesgo,3.3,Sin riesgo,ND,ND
5,Antioquia,5647,San Andr√©s de Cuerqu√≠a,"2,014",21.2,Riesgo medio,18.4,Riesgo medio,ND,ND
5,Antioquia,5649,San Carlos,"2,014",0.8,Sin riesgo,0.8,Sin riesgo,ND,ND
5,Antioquia,5652,San Francisco,"2,014",56.1,Riesgo alto,56.1,Riesgo alto,ND,ND
5,Antioquia,5656,San Jer√≥nimo,"2,014",0,Sin riesgo,0,Sin riesgo,ND,ND
5,Antioquia,5658,San Jos√© de La Monta√±a,"2,014",3.8,Sin riesgo,3.8,Sin riesgo,ND,ND
5,Antioquia,5659,San Juan de Urab√°,"2,014",75.1,Riesgo alto,72.7,Riesgo alto,ND,ND
5,Antioquia,5660,San Luis,"2,014",4.6,Sin riesgo,4.6,Sin riesgo,ND,ND
5,Antioquia,5664,San Pedro de Los Milagros,"2,014",2.8,Sin riesgo,2.8,Sin riesgo,ND,ND
5,Antioquia,5665,San Pedro de Urab√°,"2,014",8.7,Riesgo bajo,8.7,Riesgo bajo,ND,ND
5,Antioquia,5667,San Rafael,"2,014",19.7,Riesgo medio,19.7,Riesgo medio,ND,ND
5,Antioquia,5670,San Roque,"2,014",2.8,Sin riesgo,2.8,Sin riesgo,ND,ND
5,Antioquia,5674,San Vicente Ferrer,"2,014",0,Sin riesgo,0,Sin riesgo,ND,ND
5,Antioquia,5679,Santa B√°rbara,"2,014",0,Sin riesgo,0,Sin riesgo,0,Sin riesgo
5,Antioquia,5686,Santa Rosa de Osos,"2,014",2.1,Sin riesgo,2.3,Sin riesgo,0,Sin riesgo
5,Antioquia,5690,Santo Domingo,"2,014",0.9,Sin riesgo,0.9,Sin riesgo,ND,ND
5,Antioquia,5697,El Santuario,"2,014",0.1,Sin riesgo,0.1,Sin riesgo,ND,ND
5,Antioquia,5736,Segovia,"2,014",7.4,Riesgo bajo,7.4,Riesgo bajo,ND,ND
5,Antioquia,5756,Sons√≥n,"2,014",2.1,Sin riesgo,2.1,Sin riesgo,ND,ND
5,Antioquia,5761,Sopetr√°n,"2,014",0,Sin riesgo,0,Sin riesgo,ND,ND
5,Antioquia,5789,T√°mesis,"2,014",0,Sin riesgo,0,Sin riesgo,ND,ND
5,Antioquia,5790,Taraz√°,"2,014",9,Riesgo bajo,9,Riesgo bajo,ND,ND
5,Antioquia,5792,Tarso,"2,014",2.4,Sin riesgo,1.4,Sin riesgo,9,Riesgo bajo
5,Antioquia,5809,Titirib√≠,"2,014",1.5,Sin riesgo,1.2,Sin riesgo,ND,ND
5,Antioquia,5819,Toledo,"2,014",80.3,Inviable sanitariamente,81.2,Inviable sanitariamente,ND,ND
5,Antioquia,5837,Turbo,"2,014",10.3,Riesgo bajo,8.7,Riesgo bajo,11.3,Riesgo bajo
5,Antioquia,5842,Uramita,"2,014",7.6,Riesgo bajo,8.1,Riesgo bajo,ND,ND
5,Antioquia,5847,Urrao,"2,014",0.2,Sin riesgo,0.2,Sin riesgo,ND,ND
5,Antioquia,5854,Valdivia,"2,014",1.8,Sin riesgo,1.8,Sin riesgo,ND,ND
5,Antioquia,5856,Valpara√≠so,"2,014",0,Sin riesgo,0,Sin riesgo,ND,ND
5,Antioquia,5858,Vegach√≠,"2,014",1.6,Sin riesgo,1.6,Sin riesgo,ND,ND
5,Antioquia,5861,Venecia,"2,014",0,Sin riesgo,0,Sin riesgo,ND,ND
5,Antioquia,5885,Yal√≠,"2,014",1.2,Sin riesgo,1.2,Sin riesgo,ND,ND
5,Antioquia,5887,Yarumal,"2,014",11.1,Riesgo bajo,10.7,Riesgo bajo,24.3,Riesgo medio
5,Antioquia,5890,Yolomb√≥,"2,014",0.8,Sin riesgo,0.8,Sin riesgo,ND,ND
5,Antioquia,5893,Yond√≥,"2,014",4.7,Sin riesgo,5.1,Riesgo bajo,ND,ND
5,Antioquia,5895,Zaragoza,"2,014",36.2,Riesgo alto,36.2,Riesgo alto,ND,ND
5,Antioquia,#TODOS,#TODOS,"2,014",7.8,Riesgo bajo,8.3,Riesgo bajo,4.9,Sin riesgo
81,Arauca,81001,Arauca,"2,014",0.6,Sin riesgo,0.6,Sin riesgo,ND,ND
81,Arauca,81065,Arauquita,"2,014",2.5,Sin riesgo,2.5,Sin riesgo,ND,ND
81,Arauca,81220,Cravo Norte,"2,014",1.2,Sin riesgo,1,Sin riesgo,4.8,Sin riesgo
81,Arauca,81300,Fortul,"2,014",3,Sin riesgo,3,Sin riesgo,ND,ND
81,Arauca,81591,Puerto Rond√≥n,"2,014",1,Sin riesgo,1,Sin riesgo,ND,ND
81,Arauca,81736,Saravena,"2,014",0,Sin riesgo,0,Sin riesgo,ND,ND
81,Arauca,81794,Tame,"2,014",1.4,Sin riesgo,1.4,Sin riesgo,ND,ND
81,Arauca,#TODOS,#TODOS,"2,014",1.2,Sin riesgo,1.2,Sin riesgo,4.8,Sin riesgo
88,"Archipielago de San AndrÈs, Providencia y Santa Catalina",88001,San AndrÈs,"2,014",2.3,Sin riesgo,2.8,Sin riesgo,1,Sin riesgo
88,"Archipielago de San AndrÈs, Providencia y Santa Catalina",88564,Providencia,"2,014",41.1,Riesgo alto,ND,ND,41.1,Riesgo alto
88,"Archipielago de San AndrÈs, Providencia y Santa Catalina",#TODOS,#TODOS,"2,014",4.2,Sin riesgo,2.8,Sin riesgo,7.1,Riesgo bajo
8,Atl·ntico,8001,Barranquilla,"2,014",0.2,Sin riesgo,0.1,Sin riesgo,1.6,Sin riesgo
8,Atl·ntico,8078,Baranoa,"2,014",21.4,Riesgo medio,2.2,Sin riesgo,18,Riesgo medio
8,Atl·ntico,8137,Campo de La Cruz,"2,014",35,Riesgo medio,23,Riesgo medio,57.7,Riesgo alto
8,Atl·ntico,8141,Candelaria,"2,014",14.1,Riesgo medio,15.8,Riesgo medio,ND,ND
8,Atl·ntico,8296,Galapa,"2,014",0.5,Sin riesgo,0.3,Sin riesgo,1,Sin riesgo
8,Atl·ntico,8372,Juan de Acosta,"2,014",6,Riesgo bajo,0,Sin riesgo,69.4,Riesgo alto
8,Atl·ntico,8421,Luruaco,"2,014",47.6,Riesgo alto,27.9,Riesgo medio,62.7,Riesgo alto
8,Atl·ntico,8433,Malambo,"2,014",19.8,Riesgo medio,6.5,Riesgo bajo,36.6,Riesgo alto
8,Atl·ntico,8436,Manat√≠,"2,014",0.5,Sin riesgo,0.6,Sin riesgo,0,Sin riesgo
8,Atl·ntico,8520,Palmar de Varela,"2,014",0.8,Sin riesgo,0.8,Sin riesgo,ND,ND
8,Atl·ntico,8549,Pioj√≥,"2,014",0.8,Sin riesgo,0.9,Sin riesgo,ND,ND
8,Atl·ntico,8558,Polonuevo,"2,014",0,Sin riesgo,0,Sin riesgo,ND,ND
8,Atl·ntico,8560,Ponedera,"2,014",4,Sin riesgo,1.1,Sin riesgo,0.5,Sin riesgo
8,Atl·ntico,8573,Puerto Colombia,"2,014",0.6,Sin riesgo,0.7,Sin riesgo,ND,ND
8,Atl·ntico,8606,Repel√≥n,"2,014",31.5,Riesgo medio,2.4,Sin riesgo,88.7,Inviable sanitariamente
8,Atl·ntico,8634,Sabanagrande,"2,014",0,Sin riesgo,0,Sin riesgo,ND,ND
8,Atl·ntico,8638,Sabanalarga,"2,014",28.6,Riesgo medio,0,Sin riesgo,52.1,Riesgo alto
8,Atl·ntico,8675,Santa Luc√≠a,"2,014",30,Riesgo medio,23.6,Riesgo medio,ND,ND
8,Atl·ntico,8685,Santo Tom√°s,"2,014",0.9,Sin riesgo,0.9,Sin riesgo,ND,ND
8,Atl·ntico,8758,Soledad,"2,014",0.4,Sin riesgo,0.4,Sin riesgo,0,Sin riesgo
8,Atl·ntico,8770,Suan,"2,014",21.5,Riesgo medio,21.5,Riesgo medio,ND,ND
8,Atl·ntico,8832,Tubar√°,"2,014",13.3,Riesgo bajo,0,Sin riesgo,58.1,Riesgo alto
8,Atl·ntico,8849,Usiacur√≠,"2,014",0.3,Sin riesgo,0.3,Sin riesgo,ND,ND
8,Atl·ntico,#TODOS,#TODOS,"2,014",12.6,Riesgo bajo,3.6,Sin riesgo,30.2,Riesgo medio
11,"Bogot·, D.C.",11001,"Bogot·, D.C.","2,014",9.9,Riesgo bajo,2.7,Sin riesgo,36,Riesgo alto
11,"Bogot·, D.C.",11001,"Bogot·, D.C.","2,014",9.9,Riesgo bajo,2.7,Sin riesgo,36,Riesgo alto
13,BolÌvar,13001,Cartagena de Indias,"2,014",0,Sin riesgo,0,Sin riesgo,ND,ND
13,BolÌvar,13006,Ach√≠,"2,014",30.6,Riesgo medio,30.6,Riesgo medio,ND,ND
13,BolÌvar,13030,Altos del Rosario,"2,014",50,Riesgo alto,46.9,Riesgo alto,56.3,Riesgo alto
13,BolÌvar,13042,Arenal,"2,014",76.2,Riesgo alto,79.4,Riesgo alto,62.6,Riesgo alto
13,BolÌvar,13052,Arjona,"2,014",3.8,Sin riesgo,3.8,Sin riesgo,ND,ND
13,BolÌvar,13062,Arroyohondo,"2,014",55.9,Riesgo alto,71.9,Riesgo alto,34.7,Riesgo medio
13,BolÌvar,13074,Barranco de Loba,"2,014",7.1,Riesgo bajo,7.1,Riesgo bajo,ND,ND
13,BolÌvar,13140,Calamar,"2,014",32.7,Riesgo medio,36.1,Riesgo alto,0,Sin riesgo
13,BolÌvar,13160,Cantagallo,"2,014",24.5,Riesgo medio,24.5,Riesgo medio,ND,ND
13,BolÌvar,13188,Cicuco,"2,014",16.6,Riesgo medio,17.2,Riesgo medio,0,Sin riesgo
13,BolÌvar,13212,CÛrdoba,"2,014",23.5,Riesgo medio,23.5,Riesgo medio,ND,ND
13,BolÌvar,13222,Clemencia,"2,014",49.6,Riesgo alto,52.5,Riesgo alto,0,Sin riesgo
13,BolÌvar,13244,El Carmen de BolÌvar,"2,014",9.2,Riesgo bajo,9.2,Riesgo bajo,ND,ND
13,BolÌvar,13248,El Guamo,"2,014",29,Riesgo medio,29,Riesgo medio,ND,ND
13,BolÌvar,13268,El Pe√±√≥n,"2,014",15.7,Riesgo medio,17.2,Riesgo medio,0,Sin riesgo
13,BolÌvar,13300,Hatillo de Loba,"2,014",77.5,Riesgo alto,77.5,Riesgo alto,ND,ND
13,BolÌvar,13430,Magangu√©,"2,014",8.8,Riesgo bajo,8.8,Riesgo bajo,ND,ND
13,BolÌvar,13433,Mahates,"2,014",34.4,Riesgo medio,33.8,Riesgo medio,50,Riesgo alto
13,BolÌvar,13440,Margarita,"2,014",74.1,Riesgo alto,74.1,Riesgo alto,ND,ND
13,BolÌvar,13442,Mar√≠a La Baja,"2,014",51.7,Riesgo alto,52.3,Riesgo alto,37.5,Riesgo alto
13,BolÌvar,13458,Montecristo,"2,014",85.2,Inviable sanitariamente,82.9,Inviable sanitariamente,100,Inviable sanitariamente
13,BolÌvar,13468,Santa Cruz de Mompox,"2,014",20,Riesgo medio,19.1,Riesgo medio,25,Riesgo medio
13,BolÌvar,13473,Morales,"2,014",27.4,Riesgo medio,28.7,Riesgo medio,0,Sin riesgo
13,BolÌvar,13490,Noros√≠,"2,014",91.5,Inviable sanitariamente,70.7,Riesgo alto,100,Inviable sanitariamente
13,BolÌvar,13549,Pinillos,"2,014",47.6,Riesgo alto,47.6,Riesgo alto,ND,ND
13,BolÌvar,13580,Regidor,"2,014",44.5,Riesgo alto,48.7,Riesgo alto,21.8,Riesgo medio
13,BolÌvar,13600,R√≠o Viejo,"2,014",84.5,Inviable sanitariamente,93.8,Inviable sanitariamente,70.5,Riesgo alto
13,BolÌvar,13620,San Crist√≥bal,"2,014",12.8,Riesgo bajo,10.6,Riesgo bajo,62.5,Riesgo alto
13,BolÌvar,13647,San Estanislao,"2,014",12.2,Riesgo bajo,13.1,Riesgo bajo,0,Sin riesgo
13,BolÌvar,13650,San Fernando,"2,014",68.2,Riesgo alto,68.2,Riesgo alto,ND,ND
13,BolÌvar,13654,San Jacinto,"2,014",14.3,Riesgo medio,25,Riesgo medio,0,Sin riesgo
13,BolÌvar,13655,San Jacinto del Cauca,"2,014",85.2,Inviable sanitariamente,85.2,Inviable sanitariamente,ND,ND
13,BolÌvar,13657,San Juan Nepomuceno,"2,014",51.3,Riesgo alto,64.7,Riesgo alto,17,Riesgo medio
13,BolÌvar,13667,San Mart√≠n de Loba,"2,014",40.8,Riesgo alto,36.6,Riesgo alto,100,Inviable sanitariamente
13,BolÌvar,13670,San Pablo,"2,014",0.5,Sin riesgo,0.5,Sin riesgo,ND,ND
13,BolÌvar,13673,Santa Catalina,"2,014",71.7,Riesgo alto,71.7,Riesgo alto,ND,ND
13,BolÌvar,13683,Santa Rosa,"2,014",10.7,Riesgo bajo,11.5,Riesgo bajo,0,Sin riesgo
13,BolÌvar,13688,Santa Rosa del Sur,"2,014",97.3,Inviable sanitariamente,96.9,Inviable sanitariamente,100,Inviable sanitariamente
13,BolÌvar,13744,Simit√≠,"2,014",18,Riesgo medio,18,Riesgo medio,ND,ND
13,BolÌvar,13760,Soplaviento,"2,014",13.2,Riesgo bajo,13.2,Riesgo bajo,ND,ND
13,BolÌvar,13780,Talaigua Nuevo,"2,014",48.4,Riesgo alto,48.4,Riesgo alto,ND,ND
13,BolÌvar,13810,Tiquisio,"2,014",88,Inviable sanitariamente,84.8,Inviable sanitariamente,100,Inviable sanitariamente
13,BolÌvar,13836,Turbaco,"2,014",2.1,Sin riesgo,2.3,Sin riesgo,1.4,Sin riesgo
13,BolÌvar,13838,Turbana,"2,014",5.1,Riesgo bajo,5.1,Riesgo bajo,ND,ND
13,BolÌvar,13873,Villanueva,"2,014",42.6,Riesgo alto,48.3,Riesgo alto,0,Sin riesgo
13,BolÌvar,13894,Zambrano,"2,014",34.8,Riesgo medio,34.8,Riesgo medio,ND,ND
13,BolÌvar,#TODOS,#TODOS,"2,014",40,Riesgo alto,38.7,Riesgo alto,51.7,Riesgo alto
15,Boyac·,15001,Tunja,"2,014",16.1,Riesgo medio,0.4,Sin riesgo,38.3,Riesgo alto
15,Boyac·,15022,Almeida,"2,014",41.4,Riesgo alto,2.3,Sin riesgo,70.7,Riesgo alto
15,Boyac·,15047,Aquitania,"2,014",29.7,Riesgo medio,7.4,Riesgo bajo,48,Riesgo alto
15,Boyac·,15051,Arcabuco,"2,014",43.4,Riesgo alto,0,Sin riesgo,66.4,Riesgo alto
15,Boyac·,15087,Bel√©n,"2,014",39.6,Riesgo alto,2.9,Sin riesgo,59.1,Riesgo alto
15,Boyac·,15090,Berbeo,"2,014",44.9,Riesgo alto,ND,ND,84.5,Inviable sanitariamente
15,Boyac·,15092,Bet√©itiva,"2,014",58.2,Riesgo alto,16.4,Riesgo medio,93.1,Inviable sanitariamente
15,Boyac·,15097,Boavita,"2,014",41.3,Riesgo alto,3.7,Sin riesgo,75.5,Riesgo alto
15,Boyac·,15104,Boyac·,"2,014",45.2,Riesgo alto,0,Sin riesgo,70.4,Riesgo alto
15,Boyac·,15106,Brice√±o,"2,014",41.5,Riesgo alto,7.1,Riesgo bajo,70.2,Riesgo alto
15,Boyac·,15109,Buenavista,"2,014",27.6,Riesgo medio,6.9,Riesgo bajo,76.1,Riesgo alto
15,Boyac·,15114,Busbanz√°,"2,014",12.6,Riesgo bajo,8.9,Riesgo bajo,19.9,Riesgo medio
15,Boyac·,15131,Caldas,"2,014",42.8,Riesgo alto,18.9,Riesgo medio,62.7,Riesgo alto
15,Boyac·,15135,Campohermoso,"2,014",7.6,Riesgo bajo,9.8,Riesgo bajo,4.2,Sin riesgo
15,Boyac·,15162,Cerinza,"2,014",9.7,Riesgo bajo,4,Sin riesgo,12.5,Riesgo bajo
15,Boyac·,15172,Chinavita,"2,014",55.1,Riesgo alto,8.5,Riesgo bajo,85.3,Inviable sanitariamente
15,Boyac·,15176,Chiquinquir√°,"2,014",9.1,Riesgo bajo,5.1,Riesgo bajo,28.5,Riesgo medio
15,Boyac·,15180,Chiscas,"2,014",46.1,Riesgo alto,1.4,Sin riesgo,83.3,Inviable sanitariamente
15,Boyac·,15183,Chita,"2,014",29.4,Riesgo medio,4.4,Sin riesgo,65,Riesgo alto
15,Boyac·,15185,Chitaraque,"2,014",36.9,Riesgo alto,3.1,Sin riesgo,62.3,Riesgo alto
15,Boyac·,15187,Chivat√°,"2,014",8.6,Riesgo bajo,5.3,Riesgo bajo,10.8,Riesgo bajo
15,Boyac·,15189,Ci√©nega,"2,014",49.8,Riesgo alto,0.4,Sin riesgo,79.5,Riesgo alto
15,Boyac·,15204,C√≥mbita,"2,014",7.7,Riesgo bajo,0,Sin riesgo,10.3,Riesgo bajo
15,Boyac·,15212,Coper,"2,014",19.9,Riesgo medio,0,Sin riesgo,34.8,Riesgo medio
15,Boyac·,15215,Corrales,"2,014",41.1,Riesgo alto,10.9,Riesgo bajo,86.5,Inviable sanitariamente
15,Boyac·,15218,Covarach√≠a,"2,014",41.6,Riesgo alto,26.2,Riesgo medio,64.7,Riesgo alto
15,Boyac·,15223,Cubar√°,"2,014",0,Sin riesgo,0,Sin riesgo,ND,ND
15,Boyac·,15224,Cucaita,"2,014",16.2,Riesgo medio,26.1,Riesgo medio,16.8,Riesgo medio
15,Boyac·,15226,Cu√≠tiva,"2,014",26.8,Riesgo medio,21.1,Riesgo medio,18.5,Riesgo medio
15,Boyac·,15232,Ch√≠quiza,"2,014",11.4,Riesgo bajo,12.8,Riesgo bajo,9.2,Riesgo bajo
15,Boyac·,15236,Chivor,"2,014",32,Riesgo medio,9.9,Riesgo bajo,49.3,Riesgo alto
15,Boyac·,15238,Duitama,"2,014",22.2,Riesgo medio,0.5,Sin riesgo,46.5,Riesgo alto
15,Boyac·,15244,El Cocuy,"2,014",32.3,Riesgo medio,0.9,Sin riesgo,55.8,Riesgo alto
15,Boyac·,15248,El Espino,"2,014",45.6,Riesgo alto,0.4,Sin riesgo,86.3,Inviable sanitariamente
15,Boyac·,15272,Firavitoba,"2,014",30.6,Riesgo medio,10.5,Riesgo bajo,47.3,Riesgo alto
15,Boyac·,15276,Floresta,"2,014",8.8,Riesgo bajo,0,Sin riesgo,21.5,Riesgo medio
15,Boyac·,15293,Gachantiv√°,"2,014",42.6,Riesgo alto,6.1,Riesgo bajo,76.1,Riesgo alto
15,Boyac·,15296,G√°meza,"2,014",41.9,Riesgo alto,28.3,Riesgo medio,64.6,Riesgo alto
15,Boyac·,15299,Garagoa,"2,014",21.4,Riesgo medio,3.2,Sin riesgo,56.1,Riesgo alto
15,Boyac·,15317,Guacamayas,"2,014",15.9,Riesgo medio,1.8,Sin riesgo,27.6,Riesgo medio
15,Boyac·,15322,Guateque,"2,014",28.4,Riesgo medio,0.1,Sin riesgo,66.5,Riesgo alto
15,Boyac·,15325,Guayat√°,"2,014",52.5,Riesgo alto,9.7,Riesgo bajo,88.2,Inviable sanitariamente
15,Boyac·,15332,G√ºic√°n de La Sierra,"2,014",29.6,Riesgo medio,0,Sin riesgo,54.3,Riesgo alto
15,Boyac·,15362,Iza,"2,014",2.5,Sin riesgo,2.9,Sin riesgo,2.1,Sin riesgo
15,Boyac·,15367,Jenesano,"2,014",37.1,Riesgo alto,0.4,Sin riesgo,58.6,Riesgo alto
15,Boyac·,15368,Jeric√≥,"2,014",25.2,Riesgo medio,0,Sin riesgo,63,Riesgo alto
15,Boyac·,15377,Labranzagrande,"2,014",41,Riesgo alto,10.2,Riesgo bajo,75.6,Riesgo alto
15,Boyac·,15380,La Capilla,"2,014",54.4,Riesgo alto,1.1,Sin riesgo,76.3,Riesgo alto
15,Boyac·,15401,La Victoria,"2,014",17.7,Riesgo medio,5.5,Riesgo bajo,37.9,Riesgo alto
15,Boyac·,15403,La Uvita,"2,014",43,Riesgo alto,12,Riesgo bajo,70.9,Riesgo alto
